string,html,head,script,link,meta,title,body,h1,aside,input,nav,div,ul,li,label,span,a,form,button,main,section,h2,h3,p,figure,h4,sup,h5,br,footer,number_of_tags,style,wb_div,svg,path,picture,source,img,noscript,video,canvas,i,h6,hr,u,strong,small,blockquote,g,clippath,defs,rect,table,tbody,tr,td,em,ol,b,ui-activity-indicator,ui-spinner-nib,lineargradient,stop,circle,map,area
914,1,1,19,141,16,1,1,1,4,13,2,133,13,78,11,68,130,1,4,1,5,4,12,6,18,6,4,6,0,1,1616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,1,1,19,141,16,1,1,1,4,13,2,133,13,78,11,68,130,1,4,1,5,4,12,6,18,6,4,6,0,1,1616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,1,1,19,141,16,1,1,1,4,13,2,133,13,78,11,69,130,1,4,1,5,4,12,6,18,6,4,6,0,1,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,1,1,19,141,16,1,1,1,4,13,2,133,13,78,11,69,130,1,4,1,5,4,12,6,18,6,4,6,0,1,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,1,1,19,141,16,1,1,1,4,13,2,133,13,78,11,69,130,1,4,1,5,4,12,6,18,6,4,6,0,1,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,1,1,19,141,16,1,1,1,4,13,2,135,14,81,11,74,133,1,4,1,5,5,12,5,19,6,5,6,0,1,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,1,1,19,141,16,1,1,1,4,13,2,145,14,81,11,73,132,1,4,1,5,5,11,5,21,6,5,6,0,1,1677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,1,1,23,139,16,1,1,1,4,13,2,154,14,81,11,75,135,1,4,1,5,5,11,5,21,6,5,5,0,1,1732,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,1,1,19,141,16,1,1,1,4,13,2,145,14,81,11,73,132,1,4,1,5,5,11,5,21,6,5,5,0,1,1674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,1,1,19,141,16,1,1,1,4,13,2,146,14,81,11,73,132,1,4,1,5,5,12,5,21,6,5,5,0,1,1689,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,1,1,19,141,16,1,1,1,4,14,2,140,13,78,11,80,130,2,5,1,5,5,12,7,18,6,4,5,0,1,1719,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0
780,1,1,19,141,16,1,1,1,4,13,2,93,12,70,11,62,113,1,4,1,3,2,22,10,19,0,0,0,0,1,1405,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,1,1,19,141,16,1,1,1,4,13,2,93,12,70,11,62,113,1,4,1,3,2,22,10,19,0,0,0,0,1,1405,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,1,1,24,142,16,1,1,1,4,14,2,139,13,78,11,82,129,2,5,1,5,5,12,7,18,6,4,6,1,1,1726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0
971,1,1,19,141,16,1,1,1,4,14,2,139,13,78,11,82,129,2,5,1,5,5,12,7,18,6,4,6,1,1,1711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0
980,1,1,24,142,16,1,1,1,4,14,2,139,13,78,11,82,129,2,5,1,5,5,12,7,18,6,4,6,1,1,1726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0
971,1,1,19,141,16,1,1,1,4,14,2,139,13,78,11,82,129,2,5,1,5,5,12,7,18,6,4,6,1,1,1711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0
914,1,1,19,141,16,1,1,1,4,13,2,137,13,76,11,70,126,1,5,1,6,4,11,5,17,6,2,6,1,1,1615,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,1,1,25,142,16,1,1,1,4,13,2,137,13,76,11,70,126,1,5,1,6,4,11,5,17,6,2,6,1,1,1631,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,1,1,19,141,16,1,1,1,4,13,2,137,13,76,11,70,126,1,5,1,6,4,11,5,17,6,2,6,1,1,1615,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,1,1,28,143,16,1,1,1,4,13,2,333,13,78,11,70,130,1,4,1,5,5,12,6,19,6,4,4,0,1,2044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,1,1,25,142,16,1,1,1,4,13,2,333,13,76,11,67,126,1,4,1,5,5,12,6,19,6,2,4,0,1,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,1,1,23,139,16,1,1,1,4,13,2,342,13,76,11,69,129,1,4,1,5,5,12,6,19,6,2,4,0,1,2054,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,1,1,20,141,16,1,1,1,4,13,2,155,13,77,11,69,127,1,4,1,6,4,11,7,21,6,4,5,0,1,1706,1,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0
910,1,1,24,142,16,1,1,1,4,13,2,131,13,77,11,69,129,1,4,1,5,4,11,5,17,6,3,6,0,1,1611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,1,1,19,141,16,1,1,1,4,13,2,131,13,78,11,71,130,1,4,1,5,4,11,5,17,6,4,6,0,1,1604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,1,1,23,139,16,1,1,1,4,13,2,140,13,78,11,73,133,1,4,1,5,4,11,5,17,6,4,6,0,1,1662,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,1,1,19,141,16,1,1,1,4,13,2,133,13,78,11,71,130,1,4,1,5,4,11,5,18,6,4,6,0,1,1612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,1,1,19,141,16,1,1,1,4,13,2,133,13,78,11,71,130,1,4,1,5,4,11,5,18,6,4,6,0,1,1612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,1,1,19,141,16,1,1,1,4,13,2,133,13,78,11,71,130,1,4,1,5,4,11,5,18,6,4,6,0,1,1612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,1,1,19,141,16,1,1,1,4,13,2,133,13,78,11,70,131,1,4,1,5,4,12,5,18,6,4,4,0,1,1611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,1,1,23,139,16,1,1,1,4,13,2,143,13,78,11,72,134,1,4,1,5,4,12,5,18,6,4,4,0,1,1672,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,1,1,19,141,16,1,1,1,4,13,2,134,13,78,11,70,131,1,4,1,5,4,12,5,18,6,4,4,0,1,1614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,1,1,19,141,16,1,1,1,4,13,2,134,13,78,11,70,131,1,4,1,5,4,12,5,18,6,4,4,0,1,1614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,1,1,19,141,16,1,1,1,4,13,2,134,13,78,11,70,131,1,4,1,5,4,12,5,18,6,4,4,0,1,1614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,1,1,23,139,16,1,1,1,4,13,2,111,13,78,11,73,134,1,4,1,5,4,13,5,9,7,4,5,0,1,1571,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,1,1,19,141,16,1,1,1,4,13,2,102,13,78,11,71,131,1,4,1,5,4,13,5,9,7,4,5,0,1,1513,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,1,1,19,141,16,1,1,1,4,13,2,102,13,78,11,71,131,1,4,1,5,4,13,5,9,7,4,5,0,1,1513,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,1,1,19,141,16,1,1,1,4,13,2,102,13,78,11,71,131,1,4,1,5,4,13,5,9,7,4,5,0,1,1513,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,1,1,19,141,16,1,1,1,4,13,2,102,13,78,11,71,131,1,4,1,5,4,13,5,9,7,4,5,0,1,1510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,1,1,19,141,16,1,1,1,4,13,2,102,13,78,11,71,131,1,4,1,5,4,13,5,9,7,4,5,0,1,1510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,1,1,19,141,16,1,1,1,4,13,2,102,13,78,11,71,131,1,4,1,5,4,13,5,9,7,4,5,0,1,1510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,1,1,19,141,16,1,1,1,4,13,2,102,13,78,11,71,131,1,4,1,5,4,13,5,9,7,4,5,0,1,1513,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,1,1,19,141,16,1,1,1,4,13,2,102,13,78,11,71,131,1,4,1,5,4,13,5,9,7,4,5,0,1,1513,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,1,1,23,139,16,1,1,1,4,13,2,111,13,78,11,73,134,1,4,1,5,4,13,5,9,7,4,5,0,1,1571,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,1,1,19,141,16,1,1,1,4,13,2,102,13,78,11,71,131,1,4,1,5,4,13,5,9,7,4,5,0,1,1513,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,1,1,19,141,16,1,1,1,4,13,2,102,13,78,11,71,131,1,4,1,5,4,13,5,9,7,4,5,0,1,1513,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,1,1,23,139,16,1,1,1,4,13,2,111,13,78,11,73,135,1,4,1,5,4,13,5,9,7,4,6,0,1,1578,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,1,1,19,141,16,1,1,1,4,13,2,101,13,78,11,71,132,1,4,1,5,4,13,5,9,7,4,7,0,1,1517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,1,1,19,141,16,1,1,1,4,13,2,101,13,78,11,71,132,1,4,1,5,4,13,5,9,7,4,7,0,1,1517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,1,1,19,141,16,1,1,1,4,13,2,101,13,78,11,71,132,1,4,1,5,4,13,5,9,7,4,7,0,1,1517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,1,1,19,141,16,1,1,1,4,13,2,101,13,78,11,71,132,1,4,1,5,4,13,5,9,7,4,7,0,1,1517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,1,1,19,141,16,1,1,1,4,13,2,101,13,78,11,71,133,1,4,1,5,4,13,5,9,7,4,7,1,1,1522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,1,1,19,141,16,1,1,1,4,13,2,101,13,78,11,71,133,1,4,1,5,4,13,5,9,7,4,7,1,1,1522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,1,1,23,139,16,1,1,1,4,13,2,110,13,78,11,73,136,1,4,1,5,4,13,5,9,7,4,7,1,1,1580,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,1,1,23,139,16,1,1,1,4,13,2,110,13,78,11,73,136,1,4,1,5,4,13,5,9,7,4,7,1,1,1580,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,1,1,23,139,16,1,1,1,4,13,2,110,13,78,11,73,136,1,4,1,5,4,13,5,9,7,4,7,1,1,1580,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,1,1,19,141,16,1,1,1,4,13,2,101,13,78,11,71,133,1,4,1,5,4,13,5,9,7,4,7,1,1,1522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,1,1,19,141,16,1,1,1,4,13,2,44,12,70,11,56,100,1,4,1,2,2,10,1,0,0,0,0,0,1,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,1,1,19,141,16,1,1,1,4,13,2,101,13,78,11,71,132,1,4,1,5,4,13,5,9,7,4,7,1,1,1519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,1,1,23,139,16,1,1,1,4,13,2,110,13,78,11,73,135,1,4,1,5,4,13,5,9,7,4,7,1,1,1577,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,1,1,19,141,16,1,1,1,4,13,2,101,13,78,11,78,132,1,4,1,5,4,13,5,9,7,4,7,1,1,1538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,1,1,19,141,16,1,1,1,4,13,2,102,13,78,11,78,132,1,4,1,5,4,13,5,9,7,4,6,1,1,1541,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,1,1,19,141,16,1,1,1,4,13,2,102,13,78,11,78,132,1,4,1,5,4,13,5,9,7,4,6,1,1,1541,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,1,1,19,141,16,1,1,1,4,13,2,102,13,78,11,78,132,1,4,1,5,4,14,5,9,7,4,5,1,1,1541,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,1,1,19,141,16,1,1,1,4,13,2,102,13,78,11,78,132,1,4,1,5,4,13,5,9,7,4,6,1,1,1541,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,1,1,19,141,16,1,1,1,4,13,2,102,13,78,11,78,132,1,4,1,5,4,13,5,9,7,4,6,1,1,1540,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,1,1,19,141,16,1,1,1,4,13,2,102,13,78,11,78,132,1,4,1,5,4,13,5,9,7,4,6,1,1,1540,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,1,1,23,139,16,1,1,1,4,13,2,114,13,78,11,80,136,1,4,1,5,4,13,4,8,7,4,6,1,1,1608,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,1,1,19,149,16,1,1,1,4,13,2,104,13,79,11,80,135,1,4,1,5,4,13,4,9,7,5,6,1,1,1565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,1,1,19,149,16,1,1,1,4,13,2,104,13,79,11,80,135,1,4,1,5,4,13,4,9,7,5,6,1,1,1565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,1,1,19,149,16,1,1,1,4,13,2,104,13,79,11,80,135,1,4,1,5,4,13,4,9,7,5,6,1,1,1565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,1,1,19,149,16,1,1,1,4,13,2,104,13,79,11,80,133,1,4,1,5,4,13,4,9,6,4,6,1,1,1554,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,1,1,19,149,16,1,1,1,4,13,2,104,13,79,11,78,131,1,4,1,5,4,13,5,9,6,4,6,1,1,1549,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,1,1,19,149,16,1,1,1,4,13,2,104,13,79,11,78,131,1,4,1,5,4,13,5,9,6,4,6,1,1,1549,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,1,1,19,151,16,1,1,1,4,13,2,104,13,79,11,78,131,1,4,1,5,4,13,5,9,6,4,6,1,1,1551,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,1,1,19,153,16,1,1,1,4,13,2,95,13,73,11,65,122,1,5,1,4,7,14,2,15,1,0,0,1,1,1428,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,1,1,23,151,16,1,1,1,4,13,2,104,13,73,11,67,125,1,5,1,4,7,14,2,15,1,0,0,1,1,1486,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,1,1,19,153,16,1,1,1,4,13,2,95,13,73,11,65,122,1,5,1,4,7,14,2,15,1,0,0,1,1,1428,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,1,1,19,153,16,1,1,1,4,13,2,95,13,73,11,65,122,1,5,1,4,7,14,2,15,1,0,0,1,1,1428,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,1,1,19,155,16,1,1,1,4,13,2,105,13,78,11,74,130,1,4,1,5,4,13,5,9,8,3,6,1,1,1554,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,1,1,17,155,16,1,1,1,4,13,2,105,13,78,11,77,133,1,4,1,5,4,13,5,9,8,3,6,0,1,1563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,1,1,19,155,16,1,1,1,4,13,2,105,13,78,11,77,133,1,4,1,5,4,13,5,9,8,3,6,0,1,1567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,1,1,19,153,16,1,1,1,4,13,2,104,13,78,11,77,133,1,4,1,5,4,13,5,9,8,3,6,0,1,1562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,1,1,19,153,16,1,1,1,4,13,2,104,13,78,11,77,133,1,4,1,5,4,13,5,9,8,3,6,0,1,1562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,1,1,19,153,16,1,1,1,4,13,2,104,13,78,11,77,133,1,4,1,5,4,13,5,9,8,3,6,0,1,1562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,1,1,19,153,16,1,1,1,4,13,2,104,13,77,11,76,136,1,4,1,5,4,13,5,9,7,5,6,0,1,1555,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,1,1,19,153,16,1,1,1,4,13,2,104,13,77,11,76,136,1,4,1,5,4,13,5,9,7,5,6,0,1,1555,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1,1,23,151,16,1,1,1,4,13,2,113,13,77,11,78,139,1,4,1,5,4,13,5,9,7,5,6,0,1,1613,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1,1,23,151,16,1,1,1,4,13,2,113,13,77,11,78,139,1,4,1,5,4,13,5,9,7,5,6,0,1,1613,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,1,1,19,153,16,1,1,1,4,13,2,104,13,77,11,76,136,1,4,1,5,4,13,5,9,7,5,6,0,1,1555,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1,1,23,151,16,1,1,1,4,13,2,113,13,77,11,78,139,1,4,1,5,4,13,5,9,7,5,6,0,1,1613,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,1,1,23,151,16,1,1,1,4,13,2,113,13,77,11,78,139,1,4,1,5,4,13,5,9,7,5,6,0,1,1613,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,1,1,19,153,16,1,1,1,4,13,2,104,13,77,11,76,136,1,4,1,5,4,13,5,9,7,5,6,0,1,1555,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,1,1,19,153,16,1,1,1,4,13,2,104,13,76,11,73,135,1,4,1,5,4,13,6,9,7,4,6,0,1,1546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,1,1,19,153,16,1,1,1,4,13,2,104,13,77,11,73,136,1,4,1,5,4,13,6,9,7,4,6,0,1,1550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,1,1,23,151,16,1,1,1,4,13,2,113,13,77,11,75,140,1,4,1,5,4,13,6,9,7,4,6,0,1,1611,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,1,1,19,153,16,1,1,1,4,13,2,107,13,79,11,75,135,1,5,1,5,4,14,6,9,6,4,6,0,1,1567,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,1,1,19,153,16,1,1,1,4,13,2,107,13,79,11,75,135,1,5,1,5,4,14,6,9,6,4,6,0,1,1567,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,1,1,19,153,16,1,1,1,4,13,2,107,13,79,11,75,135,1,5,1,5,4,14,6,9,6,4,6,0,1,1567,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,1,1,19,153,16,1,1,1,4,13,2,104,13,80,11,76,139,1,4,1,5,4,13,4,9,7,4,6,0,1,1568,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,1,1,19,153,16,1,1,1,4,13,2,104,13,80,11,76,139,1,4,1,5,4,13,4,9,7,4,6,0,1,1568,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
